timesteps,time_elapsed,fps,policy_loss,value_loss,entropy,lr,ent_coef,wr_random,wr_heuristic
14122880,41.28842210769653,2976.136982892695,-0.0007588867447338998,0.8005738055706024,0.6020621514320373,0.0002997345792,0.499655936,0.47,0.21
14221184,75.43438649177551,2932.137587201234,-0.0006388485641057034,0.806432474984063,0.6020328488614825,0.0002994691584,0.499311872,0.45,0.2
14319488,108.71424293518066,2938.7869645607543,-0.0006575165053800447,0.8033287215232849,0.6021738702058792,0.00029920373759999996,0.498967808,0.49,0.33
14417792,142.74385142326355,2926.865121224484,-0.0006253055913111893,0.8012561917304992,0.6021317976713181,0.0002989383168,0.498623744,0.47,0.27
14516096,176.53645825386047,2923.4527819621876,-0.0006518855953618186,0.8067823618650436,0.6020838057994843,0.000298672896,0.49827968,0.44,0.24
14614400,214.6084897518158,2862.8876737845903,-0.0006260918253246928,0.8072346860170364,0.6023325002193451,0.0002984074752,0.497935616,0.42,0.25
14712704,251.48048162460327,2834.033064497971,-0.0006674179107358214,0.8057520776987076,0.6022444581985473,0.00029814205439999996,0.497591552,0.46,0.24
14811008,287.9937250614166,2816.061356291867,-0.000776329702930525,0.8048573970794678,0.6019863617420197,0.0002978766336,0.497247488,0.5,0.22
14909312,325.80841040611267,2790.940844242061,-0.0007353114106444991,0.803728209733963,0.6020212763547897,0.0002976112128,0.496903424,0.45,0.28
15007616,362.9224650859833,2776.394676370548,-0.0006475555896395236,0.8071847701072693,0.6019908428192139,0.000297345792,0.49655936,0.39,0.22
15105920,399.4866871833801,2768.3525771469303,-0.0005815738307262564,0.8176651418209075,0.602037810087204,0.00029708037119999996,0.49621529600000003,0.46,0.19
15204224,438.50993633270264,2746.1726638876917,-0.0006094612234426222,0.8187829148769379,0.6020779287815095,0.00029681495039999997,0.495871232,0.39,0.21
15302528,476.67001271247864,2732.5570421096922,-0.0006535237431398855,0.7968686664104462,0.6020832252502442,0.0002965495296,0.495527168,0.49,0.25
15400832,513.4937162399292,2728.041173040301,-0.0005494100830856041,0.7996281492710113,0.602294175028801,0.0002962841088,0.495183104,0.49,0.19
15523712,558.0044221878052,2730.64502611983,-0.0005493812361692108,0.8131797283887863,0.6022844129800796,0.00029595233279999995,0.494753024,0.53,0.18
