timesteps,time_elapsed,fps,policy_loss,value_loss,entropy,lr,ent_coef,wr_random,wr_heuristic
9111808,1794.3462719917297,2848.8414303254176,-0.0005633186741033569,0.8221636140346527,0.6020756256580353,0.0001728192,0.32194688,0.41,0.24
9210112,1828.7082171440125,2849.066871989507,-0.0005028390279039741,0.8262612420320511,0.6021258211135865,0.00017036160000000002,0.31850624000000005,0.44,0.23
9308416,1863.4265232086182,2848.7391018023527,-0.0004767765334690921,0.8241742438077927,0.6021216315031052,0.000167904,0.31506560000000006,0.38,0.26
9406720,1897.933723449707,2848.7401499841003,-0.0005543149212098797,0.8150146991014481,0.6020780444145203,0.0001654464,0.31162496,0.45,0.29
9505024,1932.8607370853424,2848.122419984226,-0.0004929359880406992,0.8240769761800766,0.6019785970449447,0.0001629888,0.30818432,0.57,0.24
9603328,1967.403579235077,2848.082650219923,-0.0004289139496177086,0.8217881262302399,0.6020916140079499,0.00016053119999999999,0.30474368,0.36,0.22
9701632,2002.2055451869965,2847.6756613255184,-0.00045157845568610355,0.8221381777524948,0.6021740400791168,0.0001580736,0.30130303999999997,0.44,0.24
9824512,2044.4077408313751,2848.997234588544,-0.0004926129116211087,0.8131817948818206,0.6023098361492157,0.0001550016,0.29700224,0.54,0.21
9922816,2078.9204845428467,2848.9863099802124,-0.0005784779498935678,0.8175792455673218,0.6021569120883942,0.000152544,0.2935616,0.52,0.22
10021120,2113.22815990448,2849.252207708684,-0.0006914971984224394,0.8247192293405533,0.6021757072210312,0.0001500864,0.29012096,0.43,0.31
10119424,2148.220659971237,2848.6012233407782,-0.0006637663560104556,0.8186228728294372,0.602203003168106,0.0001476288,0.28668032,0.48,0.23
10217728,2182.572609424591,2848.806941474093,-0.0006136926209728699,0.8113455575704575,0.6021513235569,0.00014517120000000002,0.28323968,0.46,0.31
10316032,2216.9106752872467,2849.0241264148485,-0.0006150211034400854,0.8072301506996155,0.6019806391000748,0.0001427136,0.27979904,0.43,0.23
10414336,2251.84143948555,2848.484750092086,-0.0005943045185419038,0.8163983333110809,0.6021069258451461,0.000140256,0.2763584,0.47,0.24
10512640,2286.355058193207,2848.4814625190443,-0.0004935698370869802,0.8211681199073791,0.6021618622541428,0.0001377984,0.27291776,0.45,0.28
10610944,2321.022458791733,2848.2895436701183,-0.00040044143675608266,0.8142774564027786,0.6023216980695725,0.0001353408,0.26947712,0.5,0.29
10709248,2355.3000581264496,2848.5746335594067,-0.0005129655724340409,0.8144410598278046,0.6021798294782639,0.0001328832,0.26603648,0.47,0.3
10807552,2389.4647641181946,2848.986142096241,-0.0005484836570394691,0.8146357131004334,0.6018864113092423,0.00013042560000000003,0.26259584,0.46,0.26
10905856,2423.885101556778,2849.0855426953226,-0.0006274350178136956,0.8104252099990845,0.6018242251873016,0.000127968,0.25915520000000003,0.51,0.27
11004160,2458.2314286231995,2849.2679405384033,-0.0005523552894010209,0.8151461237668991,0.6021482759714126,0.0001255104,0.25571456000000004,0.38,0.28
11102464,2493.5744018554688,2848.306429002101,-0.0004232435081576114,0.8234343379735947,0.6022176790237427,0.00012305280000000002,0.25227392000000004,0.39,0.26
11200768,2528.76819729805,2847.5397656827186,-0.00044008471190636555,0.823362346291542,0.6022491335868836,0.0001205952,0.24883328,0.53,0.19
11323648,2570.7575385570526,2848.8287557879576,-0.00045745391071250197,0.8086969769001007,0.6021053916215897,0.0001175232,0.24453248,0.46,0.26
11421952,2605.320287704468,2848.767591081647,-0.00044919043364643585,0.8131422865390777,0.6020522177219391,0.00011506560000000001,0.24109184,0.47,0.2
11520256,2640.555123567581,2847.9829611887026,-0.0005137625272004698,0.8101362466812134,0.602031244635582,0.00011260800000000002,0.2376512,0.41,0.28
11618560,2675.666445016861,2847.3504289702264,-0.0005378088829456829,0.8017892998456955,0.6019902491569519,0.0001101504,0.23421056,0.49,0.16
11716864,2710.178621530533,2847.363616071186,-0.0004269492028788591,0.7998697847127915,0.6020003724098205,0.0001076928,0.23076992000000002,0.51,0.24
11815168,2744.881185531616,2847.178974883896,-0.0005254044372804856,0.8046888190507889,0.6021102142333984,0.00010523520000000003,0.22732928000000002,0.51,0.26
11913472,2779.45516037941,2847.1306581250155,-0.00047688589318113374,0.8082625955343247,0.6020210897922516,0.00010277760000000001,0.22388864000000003,0.44,0.19
12011776,2814.07542014122,2847.036700813776,-0.0005960628000838142,0.8105718225240708,0.6019360452890397,0.00010032000000000002,0.22044800000000003,0.4,0.18
12110080,2849.6607568264008,2845.9808700288954,-0.0006112811214342173,0.8007093614339829,0.6019625341892243,9.786240000000002e-05,0.21700736000000004,0.46,0.2
12208384,2884.865354537964,2845.3265546996886,-0.000663448425475508,0.790385240316391,0.6020721113681793,9.54048e-05,0.21356672,0.43,0.26
12306688,2919.7130930423737,2845.0357056639214,-0.0006045502703636885,0.7895785796642304,0.6019577783346176,9.29472e-05,0.21012608,0.51,0.28
12404992,2954.2960011959076,2845.0067280318676,-0.0006321680668042972,0.8016353136301041,0.6020469284057617,9.048960000000001e-05,0.20668544,0.5,0.27
12503296,2988.70503616333,2845.143932609649,-0.0007143388275289908,0.8153725391626359,0.6020932191610336,8.803200000000001e-05,0.20324480000000006,0.42,0.27
12601600,3023.296842813492,2845.106004210727,-0.0006532409792998806,0.8199063408374786,0.6021735268831253,8.557440000000002e-05,0.19980416,0.39,0.3
12724480,3065.5266127586365,2845.997148969106,-0.0006510501017328352,0.7940248888731003,0.602027309536934,8.25024e-05,0.19550336000000001,0.37,0.26
12822784,3100.0433485507965,2846.0195577989134,-0.0005773849980323575,0.7912045407295227,0.602134900689125,8.004480000000004e-05,0.19206272000000002,0.47,0.28
12921088,3135.2313306331635,2845.4321417483334,-0.0004809141157602426,0.8057460963726044,0.6021057307720185,7.758720000000002e-05,0.18862208000000003,0.5,0.29
13019392,3169.9744758605957,2845.2569787809994,-0.0004789462465851102,0.8149435287714004,0.6020226627588272,7.512960000000002e-05,0.18518144000000003,0.45,0.19
13117696,3204.8498919010162,2844.9681911909047,-0.0005860351872979664,0.8082415217161179,0.6020971864461899,7.267200000000003e-05,0.18174080000000004,0.35,0.21
13216000,3239.935311317444,2844.5012367399795,-0.0005677213250601199,0.8044677621126175,0.6021208673715591,7.02144e-05,0.17830015999999999,0.55,0.26
13314304,3274.3447318077087,2844.6314493152754,-0.0005963040758797433,0.8067703330516816,0.6019934046268464,6.775680000000001e-05,0.17485952,0.47,0.22
13412608,3308.7499108314514,2844.7626002760417,-0.0005980386813462246,0.807806316614151,0.6020060580968857,6.529920000000004e-05,0.17141888000000005,0.46,0.25
13510912,3343.1731355190277,2844.8756957732107,-0.00046492818742990496,0.8145759898424149,0.6020974755287171,6.284160000000002e-05,0.16797824000000006,0.53,0.26
13609216,3377.5703835487366,2845.00836660695,-0.00044898952954099515,0.8081246507167816,0.6024042183160782,6.0384000000000024e-05,0.1645376,0.45,0.33
13707520,3412.142275094986,2844.992739855716,-0.00040922302832768764,0.8122604298591614,0.6022290873527527,5.792640000000003e-05,0.16109696,0.44,0.24
13805824,3447.057629108429,2844.6939549821936,-0.0005345298044994707,0.8117282313108444,0.6020855420827865,5.5468800000000034e-05,0.15765632000000002,0.43,0.23
13904128,3481.8261983394623,2844.5210748093727,-0.0005384250931820134,0.8017978298664094,0.6020468610525131,5.301120000000001e-05,0.15421568000000002,0.46,0.17
14002432,3516.310462474823,2844.581588213961,-0.0006454683633637615,0.8063358563184738,0.6021167057752609,5.055359999999999e-05,0.15077504000000003,0.44,0.19
